Timestamp,Corrected Temperature (C),Raw Temperature (C),CPU Temperature (C)
2025-03-29 16:27:01,28.139384591674805,38.2039909362793,52.582
2025-03-29 16:27:02,28.269635522460938,38.280609130859375,52.582
2025-03-29 16:27:03,27.587835522460942,38.280609130859375,53.556
2025-03-29 16:27:04,28.33475774536133,38.31891632080078,52.582
2025-03-29 16:27:05,27.96130311889648,38.299766540527344,53.069
2025-03-29 16:27:06,27.993857745361325,38.31891632080078,53.069
2025-03-29 16:27:07,27.555267926025394,38.261451721191406,53.556
2025-03-29 16:27:08,27.89616792602539,38.261451721191406,53.069
2025-03-29 16:27:09,27.96130311889648,38.299766540527344,53.069
2025-03-29 16:27:10,27.35989477233887,38.14652633666992,53.556
2025-03-29 16:27:11,28.33475774536133,38.31891632080078,52.582
2025-03-29 16:27:12,28.44772348022461,38.184837341308594,52.095
2025-03-29 16:27:13,28.643103118896484,38.299766540527344,52.095
2025-03-29 16:27:14,27.42502348022461,38.184837341308594,53.556
2025-03-29 16:27:15,27.863613299560548,38.24230194091797,53.069
2025-03-29 16:27:16,27.993857745361325,38.31891632080078,53.069
2025-03-29 16:27:17,26.971157745361328,38.31891632080078,54.53
2025-03-29 16:27:18,27.409747564697266,38.376380920410156,54.043
2025-03-29 16:27:19,28.62782720336914,38.491310119628906,52.582
2025-03-29 16:27:20,28.124115161132814,38.395538330078125,53.069
2025-03-29 16:27:21,27.89616792602539,38.261451721191406,53.069
2025-03-29 16:27:22,28.026425341796873,38.33807373046875,53.069
2025-03-29 16:27:23,27.96130311889648,38.299766540527344,53.069
2025-03-29 16:27:24,27.993857745361325,38.31891632080078,53.069
2025-03-29 16:27:25,27.750647564697267,38.376380920410156,53.556
2025-03-29 16:27:26,29.081692938232425,38.35723114013672,51.608
2025-03-29 16:27:27,28.23706792602539,38.261451721191406,52.582
2025-03-29 16:27:28,28.302203118896486,38.299766540527344,52.582
2025-03-29 16:27:29,27.89616792602539,38.261451721191406,53.069
2025-03-29 16:27:30,27.65295774536133,38.31891632080078,53.556
2025-03-29 16:27:31,27.31205774536133,38.31891632080078,54.043
2025-03-29 16:27:32,26.743223480224607,38.184837341308594,54.53
2025-03-29 16:27:33,27.45758459167481,38.2039909362793,53.556
2025-03-29 16:27:34,27.73335588378906,38.165679931640625,53.069
2025-03-29 16:27:35,27.52271329956055,38.24230194091797,53.556
2025-03-29 16:27:36,28.009133660888672,38.12737274169922,52.582
2025-03-29 16:27:37,28.367325341796874,38.33807373046875,52.582
2025-03-29 16:27:38,27.765923480224608,38.184837341308594,53.069
2025-03-29 16:27:39,27.863613299560548,38.24230194091797,53.069
2025-03-29 16:27:40,27.45758459167481,38.2039909362793,53.556
2025-03-29 16:27:41,28.009133660888672,38.12737274169922,52.582
2025-03-29 16:27:42,27.42502348022461,38.184837341308594,53.556
2025-03-29 16:27:43,27.570543841552734,38.069908142089844,53.069
2025-03-29 16:27:44,28.593243841552738,38.069908142089844,51.608
2025-03-29 16:27:45,27.8137540222168,38.01244354248047,52.582
2025-03-29 16:27:46,27.537976245117186,38.050750732421875,53.069
2025-03-29 16:27:47,27.310035494995116,37.91666793823242,53.069
2025-03-29 16:27:48,27.099386425781255,37.9932861328125,53.556
2025-03-29 16:27:49,27.78118642578125,37.9932861328125,52.582
2025-03-29 16:27:50,28.608506787109373,37.87835693359375,51.121
2025-03-29 16:27:51,28.365296606445316,37.935821533203125,51.608
2025-03-29 16:27:52,27.342596606445312,37.935821533203125,53.069
2025-03-29 16:27:53,27.926706787109374,37.87835693359375,52.095
2025-03-29 16:27:54,27.179784564208983,37.840049743652344,53.069
2025-03-29 16:27:55,28.056964202880863,37.954978942871094,52.095
2025-03-29 16:27:56,28.187215133666996,38.03159713745117,52.095
2025-03-29 16:27:57,27.94400495300293,38.08906173706055,52.582
2025-03-29 16:27:58,27.748625314331054,37.9741325378418,52.582
2025-03-29 16:27:59,27.8137540222168,38.01244354248047,52.582
2025-03-29 16:28:00,28.4955540222168,38.01244354248047,51.608
2025-03-29 16:28:01,27.034264202880863,37.954978942871094,53.556
2025-03-29 16:28:02,27.748625314331054,37.9741325378418,52.582
2025-03-29 16:28:03,27.310035494995116,37.91666793823242,53.069
2025-03-29 16:28:04,27.55324567565918,37.85920333862305,52.582
2025-03-29 16:28:05,28.072227148437502,37.763427734375,51.608
2025-03-29 16:28:06,28.300174383544924,37.89751434326172,51.608
2025-03-29 16:28:07,27.37516420288086,37.954978942871094,53.069
2025-03-29 16:28:08,26.904006787109378,37.87835693359375,53.556
2025-03-29 16:28:09,27.7313271484375,37.763427734375,52.095
2025-03-29 16:28:10,27.55324567565918,37.85920333862305,52.582
2025-03-29 16:28:11,27.683496606445313,37.935821533203125,52.582
2025-03-29 16:28:12,28.430425314331057,37.9741325378418,51.608
2025-03-29 16:28:13,27.78118642578125,37.9932861328125,52.582
2025-03-29 16:28:14,27.179784564208983,37.840049743652344,53.069
2025-03-29 16:28:15,28.26760678710938,37.87835693359375,51.608
2025-03-29 16:28:16,28.10479474487305,37.78258514404297,51.608
2025-03-29 16:28:17,27.55324567565918,37.85920333862305,52.582
2025-03-29 16:28:18,28.771325314331055,37.9741325378418,51.121
2025-03-29 16:28:19,27.926706787109374,37.87835693359375,52.095
2025-03-29 16:28:20,28.12208642578125,37.9932861328125,52.095
2025-03-29 16:28:21,28.089525314331055,37.9741325378418,52.095
2025-03-29 16:28:22,28.4955540222168,38.01244354248047,51.608
2025-03-29 16:28:23,27.407725314331053,37.9741325378418,53.069
2025-03-29 16:28:24,27.911443841552735,38.069908142089844,52.582
2025-03-29 16:28:25,28.12208642578125,37.9932861328125,52.095
2025-03-29 16:28:26,28.31746606445313,38.10821533203125,52.095
2025-03-29 16:28:27,27.78118642578125,37.9932861328125,52.582
2025-03-29 16:28:28,27.716064202880858,37.954978942871094,52.582
2025-03-29 16:28:29,27.748625314331054,37.9741325378418,52.582
2025-03-29 16:28:30,27.8137540222168,38.01244354248047,52.582
2025-03-29 16:28:31,27.94400495300293,38.08906173706055,52.582
2025-03-29 16:28:32,27.29476606445313,38.10821533203125,53.556
2025-03-29 16:28:33,28.009133660888672,38.12737274169922,52.582
2025-03-29 16:28:34,28.074255883789064,38.165679931640625,52.582
2025-03-29 16:28:35,28.415155883789062,38.165679931640625,52.095
2025-03-29 16:28:36,28.625804953002934,38.08906173706055,51.608
2025-03-29 16:28:37,28.21977624511719,38.050750732421875,52.095
2025-03-29 16:28:38,28.187215133666996,38.03159713745117,52.095
2025-03-29 16:28:39,27.37516420288086,37.954978942871094,53.069
2025-03-29 16:28:40,28.21977624511719,38.050750732421875,52.095
2025-03-29 16:28:41,27.78118642578125,37.9932861328125,52.582
2025-03-29 16:28:42,27.082094744873046,37.78258514404297,53.069
2025-03-29 16:28:43,28.187215133666996,38.03159713745117,52.095
2025-03-29 16:28:44,27.27747438354492,37.89751434326172,53.069
2025-03-29 16:28:45,27.78118642578125,37.9932861328125,52.582
2025-03-29 16:28:46,28.056964202880863,37.954978942871094,52.095
2025-03-29 16:28:47,27.911443841552735,38.069908142089844,52.582
2025-03-29 16:28:48,27.292737329101563,37.705963134765625,52.582
2025-03-29 16:28:49,27.79645585632324,37.80173873901367,52.095
2025-03-29 16:28:50,27.926706787109374,37.87835693359375,52.095
2025-03-29 16:28:51,27.61837438354492,37.89751434326172,52.582
2025-03-29 16:28:52,27.69876603698731,37.7442741394043,52.095
2025-03-29 16:28:53,27.82901696777344,37.820892333984375,52.095
2025-03-29 16:28:54,27.1319540222168,38.01244354248047,53.556
2025-03-29 16:28:55,27.585806787109377,37.87835693359375,52.582
2025-03-29 16:28:56,26.936574383544922,37.89751434326172,53.556
2025-03-29 16:28:57,27.748625314331054,37.9741325378418,52.582
2025-03-29 16:28:58,27.650935494995117,37.91666793823242,52.582
2025-03-29 16:28:59,27.310035494995116,37.91666793823242,53.069
2025-03-29 16:29:00,27.585806787109377,37.87835693359375,52.582
2025-03-29 16:29:01,27.748625314331054,37.9741325378418,52.582
2025-03-29 16:29:02,28.252343841552737,38.069908142089844,52.095
2025-03-29 16:29:03,28.462986425781253,37.9932861328125,51.608
2025-03-29 16:29:04,27.37516420288086,37.954978942871094,53.069
2025-03-29 16:29:05,27.24490678710937,37.87835693359375,53.069
2025-03-29 16:29:06,28.089525314331055,37.9741325378418,52.095
2025-03-29 16:29:07,27.878876245117187,38.050750732421875,52.582
2025-03-29 16:29:08,27.61837438354492,37.89751434326172,52.582
2025-03-29 16:29:09,27.407725314331053,37.9741325378418,53.069
2025-03-29 16:29:10,28.089525314331055,37.9741325378418,52.095
2025-03-29 16:29:11,27.24490678710937,37.87835693359375,53.069
2025-03-29 16:29:12,27.55324567565918,37.85920333862305,52.582
2025-03-29 16:29:13,28.154654022216796,38.01244354248047,52.095
2025-03-29 16:29:14,27.8137540222168,38.01244354248047,52.582
2025-03-29 16:29:15,27.716064202880858,37.954978942871094,52.582
2025-03-29 16:29:16,27.650935494995117,37.91666793823242,52.582
2025-03-29 16:29:17,27.683496606445313,37.935821533203125,52.582
2025-03-29 16:29:18,27.959274383544923,37.89751434326172,52.095
2025-03-29 16:29:19,28.10479474487305,37.78258514404297,51.608
2025-03-29 16:29:20,27.099386425781255,37.9932861328125,53.556
2025-03-29 16:29:21,28.154654022216796,38.01244354248047,52.095
2025-03-29 16:29:22,27.716064202880858,37.954978942871094,52.582
2025-03-29 16:29:23,28.39786420288086,37.954978942871094,51.608
2025-03-29 16:29:24,27.716064202880858,37.954978942871094,52.582
2025-03-29 16:29:25,27.894145675659182,37.85920333862305,52.095
2025-03-29 16:29:26,27.505415133666993,38.03159713745117,53.069
2025-03-29 16:29:27,28.187215133666996,38.03159713745117,52.095
2025-03-29 16:29:28,27.505415133666993,38.03159713745117,53.069
2025-03-29 16:29:29,27.82901696777344,37.820892333984375,52.095
2025-03-29 16:29:30,27.894145675659182,37.85920333862305,52.095
2025-03-29 16:29:31,27.7313271484375,37.763427734375,52.095
2025-03-29 16:29:32,27.926706787109374,37.87835693359375,52.095
2025-03-29 16:29:33,27.82901696777344,37.820892333984375,52.095
2025-03-29 16:29:34,27.55324567565918,37.85920333862305,52.582
2025-03-29 16:29:35,28.575945675659177,37.85920333862305,51.121
2025-03-29 16:29:36,27.179784564208983,37.840049743652344,53.069
2025-03-29 16:29:37,28.137355856323246,37.80173873901367,51.608
2025-03-29 16:29:38,27.195047509765626,37.64849853515625,52.582
2025-03-29 16:29:39,27.601076217651368,37.68680953979492,52.095
2025-03-29 16:29:40,27.455555856323244,37.80173873901367,52.582
2025-03-29 16:29:41,27.69876603698731,37.7442741394043,52.095
2025-03-29 16:29:42,28.543384564208985,37.840049743652344,51.121
2025-03-29 16:29:43,28.072227148437502,37.763427734375,51.608
2025-03-29 16:29:44,27.470825286865235,37.610191345214844,52.095
2025-03-29 16:29:45,27.66620492553711,37.725120544433594,52.095
2025-03-29 16:29:46,28.072227148437502,37.763427734375,51.608
2025-03-29 16:29:47,27.3904271484375,37.763427734375,52.582
2025-03-29 16:29:48,28.007104925537114,37.725120544433594,51.608
2025-03-29 16:29:49,27.601076217651368,37.68680953979492,52.095
2025-03-29 16:29:50,27.87684750976563,37.64849853515625,51.608
2025-03-29 16:29:51,28.08749657897949,37.57188034057617,51.121
2025-03-29 16:29:52,27.76389474487305,37.78258514404297,52.095
2025-03-29 16:29:53,28.039666036987306,37.7442741394043,51.608
2025-03-29 16:29:54,28.300174383544924,37.89751434326172,51.608
2025-03-29 16:29:55,27.568515106201176,37.66765594482422,52.095
2025-03-29 16:29:56,27.909415106201173,37.66765594482422,51.608
2025-03-29 16:29:57,28.445694744873045,37.78258514404297,51.121
2025-03-29 16:29:58,27.260176217651367,37.68680953979492,52.582
2025-03-29 16:29:59,28.10479474487305,37.78258514404297,51.608
2025-03-29 16:30:00,27.488116967773436,37.820892333984375,52.582
2025-03-29 16:30:01,28.16991696777344,37.820892333984375,51.608
2025-03-29 16:30:02,26.82158639831543,37.62934494018555,53.069
2025-03-29 16:30:03,27.09735769042969,37.591033935546875,52.582
2025-03-29 16:30:04,27.69876603698731,37.7442741394043,52.095
2025-03-29 16:30:05,27.82901696777344,37.820892333984375,52.095
2025-03-29 16:30:06,28.47825585632324,37.80173873901367,51.121
2025-03-29 16:30:07,27.844286398315433,37.62934494018555,51.608
2025-03-29 16:30:08,27.811725286865236,37.610191345214844,51.608
2025-03-29 16:30:09,27.22761510620117,37.66765594482422,52.582
2025-03-29 16:30:10,27.3904271484375,37.763427734375,52.582
2025-03-29 16:30:11,27.535947509765627,37.64849853515625,52.095
2025-03-29 16:30:12,27.94197621765137,37.68680953979492,51.608
2025-03-29 16:30:13,27.16248639831543,37.62934494018555,52.582
2025-03-29 16:30:14,27.308006759643554,37.5144157409668,52.095
2025-03-29 16:30:15,27.7140354675293,37.55272674560547,51.608
2025-03-29 16:30:16,27.82901696777344,37.820892333984375,52.095
2025-03-29 16:30:17,28.16991696777344,37.820892333984375,51.608
2025-03-29 16:30:18,27.455555856323244,37.80173873901367,52.582
2025-03-29 16:30:19,27.292737329101563,37.705963134765625,52.582
2025-03-29 16:30:20,27.601076217651368,37.68680953979492,52.095
2025-03-29 16:30:21,28.445694744873045,37.78258514404297,51.121
2025-03-29 16:30:22,28.819155856323242,37.80173873901367,50.634
2025-03-29 16:30:23,27.959274383544923,37.89751434326172,52.095
2025-03-29 16:30:24,28.072227148437502,37.763427734375,51.608
2025-03-29 16:30:25,27.959274383544923,37.89751434326172,52.095
2025-03-29 16:30:26,28.365296606445316,37.935821533203125,51.608
2025-03-29 16:30:27,27.926706787109374,37.87835693359375,52.095
2025-03-29 16:30:28,27.99183549499512,37.91666793823242,52.095
2025-03-29 16:30:29,27.79645585632324,37.80173873901367,52.095
2025-03-29 16:30:30,28.33273549499512,37.91666793823242,51.608
2025-03-29 16:30:31,28.056964202880863,37.954978942871094,52.095
2025-03-29 16:30:32,28.4131271484375,37.763427734375,51.121
2025-03-29 16:30:33,27.76389474487305,37.78258514404297,52.095
2025-03-29 16:30:34,27.455555856323244,37.80173873901367,52.582
2025-03-29 16:30:35,26.87144567565918,37.85920333862305,53.556
2025-03-29 16:30:36,27.585806787109377,37.87835693359375,52.582
2025-03-29 16:30:37,27.861584564208986,37.840049743652344,52.095
2025-03-29 16:30:38,27.79645585632324,37.80173873901367,52.095
2025-03-29 16:30:39,27.7313271484375,37.763427734375,52.095
2025-03-29 16:30:40,27.926706787109374,37.87835693359375,52.095
2025-03-29 16:30:41,28.10479474487305,37.78258514404297,51.608
2025-03-29 16:30:43,27.959274383544923,37.89751434326172,52.095
2025-03-29 16:30:44,28.187215133666996,38.03159713745117,52.095
2025-03-29 16:30:45,27.959274383544923,37.89751434326172,52.095
2025-03-29 16:30:46,27.926706787109374,37.87835693359375,52.095
2025-03-29 16:30:47,28.202484564208987,37.840049743652344,51.608
2025-03-29 16:30:48,27.61837438354492,37.89751434326172,52.582
2025-03-29 16:30:49,28.771325314331055,37.9741325378418,51.121
2025-03-29 16:30:50,28.137355856323246,37.80173873901367,51.608
2025-03-29 16:30:51,28.348004925537108,37.725120544433594,51.121
2025-03-29 16:30:52,27.32530492553711,37.725120544433594,52.582
2025-03-29 16:30:53,28.510816967773437,37.820892333984375,51.121
2025-03-29 16:30:54,28.33273549499512,37.91666793823242,51.608
2025-03-29 16:30:55,27.79645585632324,37.80173873901367,52.095
2025-03-29 16:30:56,27.894145675659182,37.85920333862305,52.095
2025-03-29 16:30:57,28.445694744873045,37.78258514404297,51.121
2025-03-29 16:30:58,28.072227148437502,37.763427734375,51.608
2025-03-29 16:30:59,27.69876603698731,37.7442741394043,52.095
2025-03-29 16:31:00,27.455555856323244,37.80173873901367,52.582
2025-03-29 16:31:01,27.016966036987306,37.7442741394043,53.069
2025-03-29 16:31:02,27.32530492553711,37.725120544433594,52.582
2025-03-29 16:31:03,27.16248639831543,37.62934494018555,52.582
2025-03-29 16:31:04,27.195047509765626,37.64849853515625,52.582
2025-03-29 16:31:05,27.601076217651368,37.68680953979492,52.095
2025-03-29 16:31:06,27.94197621765137,37.68680953979492,51.608
2025-03-29 16:31:07,27.438257690429687,37.591033935546875,52.095
2025-03-29 16:31:08,27.09735769042969,37.591033935546875,52.582
2025-03-29 16:31:09,27.633637329101564,37.705963134765625,52.095
2025-03-29 16:31:10,26.82158639831543,37.62934494018555,53.069
2025-03-29 16:31:11,27.601076217651368,37.68680953979492,52.095
2025-03-29 16:31:12,28.217747509765623,37.64849853515625,51.121
2025-03-29 16:31:13,27.405696578979494,37.57188034057617,52.095
2025-03-29 16:31:14,27.909415106201173,37.66765594482422,51.608
2025-03-29 16:31:15,27.22761510620117,37.66765594482422,52.582
2025-03-29 16:31:16,27.77915769042969,37.591033935546875,51.608
2025-03-29 16:31:17,28.054935467529297,37.55272674560547,51.121
2025-03-29 16:31:18,28.152625286865234,37.610191345214844,51.121
2025-03-29 16:31:19,26.804294717407227,37.418643951416016,52.582
2025-03-29 16:31:20,27.55121694030762,37.45695114135742,51.608
2025-03-29 16:31:21,27.420966009521486,37.380332946777344,51.608
2025-03-29 16:31:22,27.746596578979496,37.57188034057617,51.608
2025-03-29 16:31:23,27.64890675964356,37.5144157409668,51.608
2025-03-29 16:31:24,27.195047509765626,37.64849853515625,52.582
2025-03-29 16:31:25,28.348004925537108,37.725120544433594,51.121
2025-03-29 16:31:26,27.746596578979496,37.57188034057617,51.608
2025-03-29 16:31:27,27.68146787109375,37.5335693359375,51.608
2025-03-29 16:31:28,27.242878051757813,37.476104736328125,52.095
2025-03-29 16:31:29,27.55121694030762,37.45695114135742,51.608
2025-03-29 16:31:30,27.583778051757815,37.476104736328125,51.608
2025-03-29 16:31:31,27.7140354675293,37.55272674560547,51.608
2025-03-29 16:31:32,28.120057690429686,37.591033935546875,51.121
2025-03-29 16:31:33,27.242878051757813,37.476104736328125,52.095
2025-03-29 16:31:34,27.68146787109375,37.5335693359375,51.608
2025-03-29 16:31:35,27.7140354675293,37.55272674560547,51.608
2025-03-29 16:31:36,27.77915769042969,37.591033935546875,51.608
2025-03-29 16:31:37,27.746596578979496,37.57188034057617,51.608
2025-03-29 16:31:38,27.420966009521486,37.380332946777344,51.608
2025-03-29 16:31:39,27.11262712097168,37.39948654174805,52.095
2025-03-29 16:31:40,27.616345648193363,37.495262145996094,51.608
2025-03-29 16:31:41,26.285306759643557,37.5144157409668,53.556
2025-03-29 16:31:42,26.869416940307616,37.45695114135742,52.582
2025-03-29 16:31:43,26.285306759643557,37.5144157409668,53.556
2025-03-29 16:31:44,27.27544564819336,37.495262145996094,52.095
2025-03-29 16:31:45,27.032235467529297,37.55272674560547,52.582
2025-03-29 16:31:46,26.691335467529296,37.55272674560547,53.069
2025-03-29 16:31:47,27.195047509765626,37.64849853515625,52.582
2025-03-29 16:31:48,26.65876787109375,37.5335693359375,53.069
2025-03-29 16:31:49,25.84671694030762,37.45695114135742,54.043
2025-03-29 16:31:50,25.814155828857423,37.43779754638672,54.043
2025-03-29 16:31:51,26.25274564819336,37.495262145996094,53.556
2025-03-29 16:31:52,27.064796578979493,37.57188034057617,52.582
2025-03-29 16:31:53,25.620804925537108,37.725120544433594,55.017
2025-03-29 16:31:54,26.107225286865237,37.610191345214844,54.043
2025-03-29 16:31:55,26.480686398315434,37.62934494018555,53.556
2025-03-29 16:31:56,26.886715106201173,37.66765594482422,53.069
2025-03-29 16:31:57,26.25274564819336,37.495262145996094,53.556
2025-03-29 16:31:58,26.756457690429684,37.591033935546875,53.069
2025-03-29 16:31:59,26.41555769042969,37.591033935546875,53.556
2025-03-29 16:32:00,26.25274564819336,37.495262145996094,53.556
2025-03-29 16:32:01,26.65876787109375,37.5335693359375,53.069
2025-03-29 16:32:02,26.676066036987308,37.7442741394043,53.556
2025-03-29 16:32:03,26.480686398315434,37.62934494018555,53.556
2025-03-29 16:32:04,27.568515106201176,37.66765594482422,52.095
2025-03-29 16:32:05,27.601076217651368,37.68680953979492,52.095
2025-03-29 16:32:06,27.470825286865235,37.610191345214844,52.095
2025-03-29 16:32:07,28.08749657897949,37.57188034057617,51.121
2025-03-29 16:32:08,27.438257690429687,37.591033935546875,52.095
2025-03-29 16:32:09,27.195047509765626,37.64849853515625,52.582
2025-03-29 16:32:10,27.3731354675293,37.55272674560547,52.095
2025-03-29 16:32:11,27.811725286865236,37.610191345214844,51.608
2025-03-29 16:32:12,26.93454564819336,37.495262145996094,52.582
2025-03-29 16:32:13,26.93454564819336,37.495262145996094,52.582
2025-03-29 16:32:14,26.804294717407227,37.418643951416016,52.582
2025-03-29 16:32:15,26.448125286865235,37.610191345214844,53.556
2025-03-29 16:32:16,27.811725286865236,37.610191345214844,51.608
2025-03-29 16:32:17,27.3731354675293,37.55272674560547,52.095
2025-03-29 16:32:18,27.17775582885742,37.43779754638672,52.095
2025-03-29 16:32:19,26.901978051757812,37.476104736328125,52.582
2025-03-29 16:32:20,27.438257690429687,37.591033935546875,52.095
2025-03-29 16:32:21,27.7140354675293,37.55272674560547,51.608
2025-03-29 16:32:22,27.7140354675293,37.55272674560547,51.608
2025-03-29 16:32:23,27.957245648193357,37.495262145996094,51.121
2025-03-29 16:32:24,26.674037301635742,37.34202194213867,52.582
2025-03-29 16:32:25,27.27544564819336,37.495262145996094,52.095
2025-03-29 16:32:26,27.7140354675293,37.55272674560547,51.608
2025-03-29 16:32:27,27.55121694030762,37.45695114135742,51.608
2025-03-29 16:32:28,27.388404898071293,37.36117935180664,51.608
2025-03-29 16:32:29,26.77172712097168,37.39948654174805,52.582
2025-03-29 16:32:30,27.85955582885742,37.43779754638672,51.121
2025-03-29 16:32:31,26.786996551513674,37.20793914794922,52.095
2025-03-29 16:32:32,27.290715078735353,37.303714752197266,51.608
2025-03-29 16:32:33,26.852125259399415,37.24625015258789,52.095
2025-03-29 16:32:34,27.664176190185547,37.32286834716797,51.121
2025-03-29 16:32:35,26.819564147949222,37.22709655761719,52.095
2025-03-29 16:32:36,27.761866009521484,37.380332946777344,51.121
2025-03-29 16:32:37,27.518655828857426,37.43779754638672,51.608
2025-03-29 16:32:38,26.641476190185546,37.32286834716797,52.582
2025-03-29 16:32:39,27.32327619018555,37.32286834716797,51.608
2025-03-29 16:32:40,26.917253967285156,37.28456115722656,52.095
2025-03-29 16:32:41,27.453527120971682,37.39948654174805,51.608
2025-03-29 16:32:42,27.453527120971682,37.39948654174805,51.608
2025-03-29 16:32:43,27.583778051757815,37.476104736328125,51.608
2025-03-29 16:32:44,27.17775582885742,37.43779754638672,52.095
2025-03-29 16:32:45,27.04750489807129,37.36117935180664,52.095
2025-03-29 16:32:46,27.664176190185547,37.32286834716797,51.121
2025-03-29 16:32:47,26.70660489807129,37.36117935180664,52.582
2025-03-29 16:32:48,27.11262712097168,37.39948654174805,52.095
2025-03-29 16:32:49,27.17775582885742,37.43779754638672,52.095
2025-03-29 16:32:50,27.583778051757815,37.476104736328125,51.608
2025-03-29 16:32:51,27.64890675964356,37.5144157409668,51.608
2025-03-29 16:32:52,27.924678051757812,37.476104736328125,51.121
2025-03-29 16:32:53,26.982376190185548,37.32286834716797,52.095
2025-03-29 16:32:54,26.60891507873535,37.303714752197266,52.582
2025-03-29 16:32:55,27.892116940307616,37.45695114135742,51.121
2025-03-29 16:32:56,27.729304898071288,37.36117935180664,51.121
2025-03-29 16:32:57,27.55121694030762,37.45695114135742,51.608
2025-03-29 16:32:58,27.14519471740723,37.418643951416016,52.095
2025-03-29 16:32:59,27.77915769042969,37.591033935546875,51.608
2025-03-29 16:33:00,27.616345648193363,37.495262145996094,51.608
2025-03-29 16:33:01,27.014937301635744,37.34202194213867,52.095
2025-03-29 16:33:02,27.55121694030762,37.45695114135742,51.608
2025-03-29 16:33:03,27.616345648193363,37.495262145996094,51.608
2025-03-29 16:33:04,27.014937301635744,37.34202194213867,52.095
2025-03-29 16:33:05,26.917253967285156,37.28456115722656,52.095
2025-03-29 16:33:06,26.852125259399415,37.24625015258789,52.095
2025-03-29 16:33:07,27.761866009521484,37.380332946777344,51.121
2025-03-29 16:33:08,27.761866009521484,37.380332946777344,51.121
2025-03-29 16:33:09,27.127896551513675,37.20793914794922,51.608
2025-03-29 16:33:10,26.88468637084961,37.265403747558594,52.095
2025-03-29 16:33:11,27.388404898071293,37.36117935180664,51.608
2025-03-29 16:33:12,27.290715078735353,37.303714752197266,51.608
2025-03-29 16:33:13,27.761866009521484,37.380332946777344,51.121
2025-03-29 16:33:14,27.68146787109375,37.5335693359375,51.608
2025-03-29 16:33:15,27.32327619018555,37.32286834716797,51.608
2025-03-29 16:33:16,27.48609471740723,37.418643951416016,51.608
2025-03-29 16:33:17,27.84226414794922,37.22709655761719,50.634
2025-03-29 16:33:18,27.25815396728516,37.28456115722656,51.608
2025-03-29 16:33:19,27.127896551513675,37.20793914794922,51.608
2025-03-29 16:33:20,27.56648637084961,37.265403747558594,51.121
2025-03-29 16:33:21,27.420966009521486,37.380332946777344,51.608
2025-03-29 16:33:22,28.102766009521485,37.380332946777344,50.634
2025-03-29 16:33:23,27.56648637084961,37.265403747558594,51.121
2025-03-29 16:33:24,27.04750489807129,37.36117935180664,52.095
2025-03-29 16:33:25,27.729304898071288,37.36117935180664,51.121
2025-03-29 16:33:26,27.79442712097168,37.39948654174805,51.121
2025-03-29 16:33:27,27.290715078735353,37.303714752197266,51.608
2025-03-29 16:33:28,28.298145648193362,37.495262145996094,50.634
2025-03-29 16:33:29,27.55121694030762,37.45695114135742,51.608
2025-03-29 16:33:30,27.892116940307616,37.45695114135742,51.121
2025-03-29 16:33:31,27.290715078735353,37.303714752197266,51.608
2025-03-29 16:33:32,27.989806759643553,37.5144157409668,51.121
2025-03-29 16:33:33,27.924678051757812,37.476104736328125,51.121
2025-03-29 16:33:34,27.48609471740723,37.418643951416016,51.608
2025-03-29 16:33:35,27.420966009521486,37.380332946777344,51.608
2025-03-29 16:33:36,28.265578051757814,37.476104736328125,50.634
2025-03-29 16:33:37,27.924678051757812,37.476104736328125,51.121
2025-03-29 16:33:38,28.054935467529297,37.55272674560547,51.121
2025-03-29 16:33:39,27.48609471740723,37.418643951416016,51.608
2025-03-29 16:33:40,27.242878051757813,37.476104736328125,52.095
2025-03-29 16:33:41,27.989806759643553,37.5144157409668,51.121
